שם  הרשות 1,סמל הרשות 2012,"סך כולל הכנסות של הרשות (אלפי ש""ח) 2012",סך כולל הכנסות של הרשות - אחוז שינוי ראלי 2012 לעומת 2011,"סה""כ הכנסות של הרשות  מהתקציב הרגיל (אלפי ש""ח) 2012","סה""כ הכנסות של הרשות  מהתקציב הרגיל - אחוז שינוי ראלי 2012 לעומת 2011","הכנסות של הרשות מחינוך (אלפי ש""ח) 2012",הכנסות של הרשות מחינוך - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות של הרשות מרווחה (אלפי ש""ח) 2012",הכנסות של הרשות מרווחה - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות של הרשות ממפעל המים (אלפי ש""ח) 2012",הכנסות של הרשות ממפעל המים - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות עצמיות של הרשות (אלפי ש""ח) 2012","סה""כ הכנסות עצמיות של הרשות - אחוז שינוי ראלי 2012 לעומת 2011","הכנסות של הרשות מארנונה (גבייה) (אלפי ש""ח) 2012",הכנסות של הרשות מארנונה (גבייה) - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות של הרשות מארנונה למגורים (גבייה) (אלפי ש""ח) 2012",הכנסות של הרשות מארנונה למגורים (גבייה) - אחוז שינוי ראלי 2012 לעומת 2011,הכנסות של הרשות מארנונה למגורים  -יחס גבייה ב-% לכלל החיובים 2012,"הכנסות של הרשות מארנונה לא למגורים (גבייה) (אלפי ש""ח) 2012","הכנסות עצמיות של הרשות מחינוך (אלפי ש""ח) 2012",הכנסות עצמיות של הרשות מחינוך - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות עצמיות של הרשות מרווחה (אלפי ש""ח) 2012",הכנסות עצמיות של הרשות מרווחה - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות של הרשות ממשרד החינוך (אלפי ש""ח) 2012","הכנסות של הרשות ממשרד הרווחה (אלפי ש""ח) 2012","סה""כ השתתפות הממשלה בהכנסות  של הרשות (אלפי ש""ח) 2012","סה""כ השתתפות הממשלה בהכנסות של הרשות - אחוז שינוי ראלי 2012 לעומת 2011 ","מענק כללי לאיזון (אלפי ש""ח) 2012",מענק כללי לאיזון - אחוז שינוי ראלי 2012 לעומת 2011 ,מענק מיועד 2012 (אלפי ₪),מענק מיוחד 2012 (אלפי ₪),"העברות והכנסות חד-פעמיות לכיסוי גירעון  מצטבר (אלפי ש""ח) 2012", העברות והכנסות חד-פעמיות לכיסוי גירעון  מצטבר - אחוז שינוי ראלי 2012 לעומת 2011 ,"מלוות לאיזון (אלפי ש""ח) 2012",מלוות לאיזון - אחוז שינוי ראלי 2012 לעומת 2011,"סה""כ הכנסות של הרשות מתקציב בלתי רגיל (אלפי ש""ח) 2012","סה""כ הכנסות של הרשות מתקציב בלתי רגיל - אחוז שינוי ראלי 2012 לעומת 2011"," הכנסות של הרשות מתקציב בלתי רגיל - השתתפות בעלים (אלפי ש""ח) 2012", הכנסות של הרשות מתקציב בלתי רגיל - השתתפות בעלים - אחוז שינוי ראלי 2012 לעומת 2011 ," הכנסות של הרשות  מתקציב בלתי רגיל - השתתפות משרדי ממשלה (אלפי ש""ח) 2012",הכנסות של הרשות מתקציב בלתי רגיל - השתתפות משרדי הממשלה - אחוז שינוי ראלי 2012 לעומת 2011," הכנסות של הרשות מתקציב בלתי רגיל - מלוות (אלפי ש""ח) 2012",הכנסות של הרשות מתקציב בלתי רגיל - מלוות (אחוז שינוי ראלי 2012 לעומת 2011),"סך כולל הוצאות של הרשות (אלפי ש""ח) 2012",סך כולל הוצאות של הרשות - אחוז שינוי ראלי 2012 לעומת 2011,"סה""כ הוצאות של הרשות בתקציב רגיל (אלפי ש""ח) 2012","סה""כ הוצאות של הרשות בתקציב רגיל - אחוז שינוי ראלי 2012 לעומת 2011","הוצאות של הרשות לחינוך (אלפי ש""ח) 2012",הוצאות של הרשות לחינוך - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות של הרשות לרווחה (אלפי ש""ח) 2012",הוצאות של הרשות לרווחה - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות של הרשות לרכישת מים (אלפי ש""ח) 2012",הוצאות של הרשות לרכישת מים - אחוז שינוי ראלי 2012 לעומת 2011 ,"סה""כ הוצאות של הרשות לעלות עבודה (אלפי ש""ח) 2012","סה""כ הוצאות של הרשות לעלות עבודה - אחוז שינוי ראלי 2012 לעומת 2011 "," הוצאות של הרשות לעלות עבודה לחינוך (אלפי ש""ח) 2012",הוצאות של הרשות לעלות עבודה לחינוך - אחוז שינוי ראלי 2012 לעומת 2011 ," הוצאות של הרשות לעלות עבודה לרווחה (אלפי ש""ח) 2012",הוצאות של הרשות לעלות עבודה לרווחה - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות של הרשות לפעולות (אלפי ש""ח) 2012",הוצאות של הרשות לפעולות - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות של הרשות לפירעון מלוות (אלפי ש""ח) 2012",הוצאות של הרשות לפירעון מלוות - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות מימון של הרשות (אלפי ש""ח) 2012",הוצאות מימון של הרשות - אחוז שינוי ראלי 2012 לעומת 2011 ,"העברות והוצאות חד-פעמיות (כולל כיסוי גירעון מצטבר) של הרשות (אלפי ש""ח) 2012",העברות והוצאות חד-פעמיות (כולל כיסוי גירעון מצטבר) של הרשות - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות כלליות, השתתפויות והעברות (אלפי ש""ח) 2012","הוצאות כלליות, השתתפויות והעברות - אחוז שינוי ראלי 2012 לעומת 2011","סה""כ הוצאות של הרשות בתקציב בלתי רגיל (אלפי ש""ח) 2012","סה""כ הוצאות של הרשות בתקציב בלתי רגיל - אחוז שינוי ראלי 2012 לעומת 2011 ","הוצאות של הרשות בתקציב בלתי רגיל לעבודות פיתוח (אלפי ש""ח) 2012",הוצאות של הרשות בתקציב בלתי רגיל לעבודות פיתוח - אחוז שינוי ראלי 2012 לעומת 2011 ," הוצאות של הרשות בתקציב בלתי רגיל להעברת מלוות (אלפי ש""ח) 2012", הוצאות של הרשות בתקציב בלתי רגיל להעברת מלוות - אחוז שינוי ראלי 2012 לעומת 2011 ," הוצאות של הרשות בתקציב בלתי רגיל - אחר (אלפי ש""ח) 2012",הוצאות של הרשות בתקציב בלתי רגיל - אחר - אחוז שינוי ראלי 2012 לעומת 2011 ,"עודף / גירעון בתקציב הרגיל - תקציבי (אלפי ש""ח) 2012","עודף / גירעון בתקציב הרגיל - שנתי (אלפי ש""ח) 2012","גירעון מצטבר בסוף שנה (אלפי ש""ח) 2012","חיוב ארנונה סך הכל (שטח באלפי מ""ר) 2011","חיוב ארנונה למגורים (שטח באלפי מ""ר) 2011","חיוב ארנונה לעסקים (שטח באלפי מ""ר) 2011","חיוב ארנונה לתעשייה ולמלאכה (שטח באלפי מ""ר) 2011","חיוב ארנונה לבנקים (שטח באלפי מ""ר) 2011","חיוב ארנונה לבתי מלון (שטח באלפי מ""ר) 2011","חיוב ארנונה למוסדות ולמבנים (שטח באלפי מ""ר) 2011","חיוב ארנונה לחניונים (שטח באלפי מ""ר) 2011","חיוב ארנונה לקרקע תפוסה (שטח באלפי מ""ר) 2011","חיוב ארנונה לקרקע חקלאית (שטח באלפי מ""ר) 2011","חיוב ארנונה ליתר סוגי נכס (שטח באלפי מ""ר) 2011","חיוב ארנונה סך הכל (באלפי ש""ח) 2011","חיוב ארנונה למגורים (באלפי ש""ח) 2011","חיוב ארנונה לעסקים (באלפי ש""ח) 2011","חיוב ארנונה לתעשייה ולמלאכה (באלפי ש""ח) 2011","חיוב ארנונה לבנקים (באלפי ש""ח) 2011","חיוב ארנונה לבתי מלון (באלפי ש""ח) 2011","חיוב ארנונה למוסדות ולמבנים (באלפי ש""ח) 2011","חיוב ארנונה לחניונים (באלפי ש""ח) 2011","חיוב ארנונה לקרקע תפוסה (באלפי ש""ח) 2011","חיוב ארנונה לקרקע חקלאית (באלפי ש""ח) 2011","חיוב ארנונה ליתר סוגי נכס (באלפי ש""ח) 2011","חיוב ארנונה סך הכל (שטח באלפי מ""ר) 2012","חיוב ארנונה למגורים (שטח באלפי מ""ר) 2012","חיוב ארנונה לעסקים (שטח באלפי מ""ר) 2012","חיוב ארנונה לתעשייה ולמלאכה (שטח באלפי מ""ר) 2012","חיוב ארנונה לבנקים (שטח באלפי מ""ר) 2012","חיוב ארנונה לבתי מלון (שטח באלפי מ""ר) 2012","חיוב ארנונה למוסדות ולמבנים (שטח באלפי מ""ר) 2012","חיוב ארנונה לחניונים (שטח באלפי מ""ר) 2012","חיוב ארנונה לקרקע תפוסה (שטח באלפי מ""ר) 2012","חיוב ארנונה לקרקע חקלאית (שטח באלפי מ""ר) 2012","חיוב ארנונה ליתר סוגי נכס (שטח באלפי מ""ר) 2012","חיוב ארנונה סך הכל (באלפי ש""ח) 2012","חיוב ארנונה למגורים (באלפי ש""ח) 2012","חיוב ארנונה לעסקים (באלפי ש""ח) 2012","חיוב ארנונה לתעשייה ולמלאכה (באלפי ש""ח) 2012","חיוב ארנונה לבנקים (באלפי ש""ח) 2012","חיוב ארנונה לבתי מלון (באלפי ש""ח) 2012","חיוב ארנונה למוסדות ולמבנים (באלפי ש""ח) 2012","חיוב ארנונה לחניונים (באלפי ש""ח) 2012","חיוב ארנונה לקרקע תפוסה (באלפי ש""ח) 2012","חיוב ארנונה לקרקע חקלאית (באלפי ש""ח) 2012","חיוב ארנונה ליתר סוגי נכס (באלפי ש""ח) 2012",,
אלפי מנשה,3750,"57,268",10.2,"49,813",4.7,"16,253",15.4,"1,590",0.6,"4,553",4,"29,427",0.8,"13,939",-2,"11,174",-3.2,94," 	2,765 ","4,063",-10.6,33,-27.9," 	11,511 "," 	1,559 ","20,386",11,"4,536",-1.9,48,1417,-,,-,-,"7,455",69.2,-,-,"5,846",107.6,-,,"54,954",-3.4,"49,808",-4.9,"18,322",2.4,"2,353",4.8,"3,960",11.7,"10,415",6.1,"4,329",6.4,642,14.4,"22,899",-2.5,"1,085",-14.5,460,10.4,412,-91,"14,537",13.6,"5,146",13.4,"3,410",18.9,-,-,"1,736",4,5,5,"-5,842",364.5,318.9,4.5,17.0,-,-,11.4,-,3.5,-,9.3,"14,145","11,674",478,872,-,-,881,-,98,-,142,365.6,320.4,5.9,15.2,-,-,11.3,-,3.5,-,9.3,"14,701","12,096",649,805,-,-,900,-,101,-,150,,
אלקנה,3560,"26,015",-13.3,"23,418",-11.3,"5,713",-36.8,"1,194",11.2,"1,818",2.6,"11,585",-0.3,"5,792",0.7,"4,828",1.4,83, 	964 ,"1,182",-20.2,97,6," 	4,531 "," 	1,096 ","11,833",-20,"5,190",-2.6,-,689,-,-,-,-,"2,597",-28,-,-,"1,761",60.3,350,-44.4,"26,423",-10.6,"24,267",-8.1,"6,573",-27.3,"1,659",7.5,"1,828",6.5,"7,363",1.8,"2,373",7.1,409,30.2,"12,421",-16.2,"1,044",-7.5,155,3,-,-,"3,284",6.3,"2,156",-31.6,"1,884",-27.8,-,-,272,-50.2,-849,-849,"-2,496",179.4,138.4,4.2,6.6,-,-,-,0.6,3.0,-,26.7,"6,090","4,933",469,437,-,-,-,16,103,-,132,176.1,141.8,4.2,6.5,-,-,-,0.5,3.0,-,20.2,"6,354","5,211",483,443,-,-,-,14,106,-,97,,
אעבלין,0529,"58,440",25.1,"47,599",9.2,"8,634",8.4,"2,929",-0.3,67,-19.6,"16,526",6.7,"8,362",2.6,"5,043",-11.6,46," 	3,319 ",629,-2.9,-,-," 	8,005 "," 	2,929 ","31,073",10.6,"14,564",3.3,15,1054,"4,070",159.8,-,-,"10,841",247.9,-,-,4512,..,"3,920",-,"58,923",30.3,"46,542",10,"10,985",20,"4,022",2.5,-,-,"18,559",6.1,"7,311",6.2,917,13.5,"4,493",-11.9,"3,529",5.5,401,-73,"4,595",42.5,"14,965",28.6,"12,381",..,"7,114",196.4," 	3,920 ",-,1347,162.9,"1,057","1,057","6,878","3,188.4",307.4,30.7,-,0.2,-,-,-,136.8,"2,422.1",291.2,"12,640","8,800","1,461",-,117,-,-,-,143,29,"2,090","2,887.6",315.5,35.6,-,0.7,-,-,-,151.1,"2,062.8",322.0,"15,539","9,767","2,223",-,434,-,-,-,281,28,"2,806",,
אפרת,3650,"78,871",6.2,"63,873",3.3,"19,696",4.5,"3,195",22.3,"3,915",-2.5,"29,095",3,"12,802",2.7,"11,890",3.1,94, 	912 ,"2,500",-7.7,146,18.7," 	15,984 "," 	2,935 ","34,778",3.6,"10,885",-0.5,-,2946,-,-,-,-,"14,998",20.5,30,-,"9,504",244.7,298,-93.6,"79,181",10.7,"64,447",4.2,"25,906",7.1,"4,449",13,"2,537",18.6,"15,930",6.5,"7,704",7.9,"1,247",11.9,"29,880",6.5,"2,388",9.4,191,-5.6,"4,913",-24.6,"11,145",12.2,"14,734",52.4,"11,258",30.2,-,-,"3,476",239.6,-574,-574,"-2,031",351.5,318.4,8.3,-,-,0.5,4.4,-,1.2,-,18.8,"12,928","11,999",487,-,-,29,79,-,20,-,314,351.8,323.6,7.8,-,-,0.5,4.8,-,1.2,-,14.0,"13,445","12,572",471,-,-,30,89,-,21,-,262,,
באר יעקב,2530,"191,498",11.4,"119,884",7.6,"17,107",18.6,"4,884",13.1,"8,188",-8.1,"97,675",0,"53,584",0,"15,989",16.4,89," 	37,595 ","4,133",-24.6,134,-27.6," 	12,744 "," 	4,749 ","19,190",40, 	300 ,-,-,290,-,-," 	3,019 ",-,"71,614",18.3,-,-,"17,816",..,"3,019",-90.4,"191,857",11.3,"147,238",32.4,"42,476",16.1,"9,987",21.7,"5,898",14.5,"43,099",24.8,"19,699",38.8,"3,962",18.4,"52,714",48.2,"10,464",19.3,"1,053",-5.3,6257,..,"33,651",10.9,"44,619",-27,"40,336",-31.6,-,,"4,283",..,-27354,-30373,"-40,713","1,587.6",435.2,63.0,33.9,1.0,-,-,78.8,241.5,3.5,730.7,"50,389","14,404","5,928","2,395",795,-,-,1703,4227,129,"20,808","1,744.1",535.9,85.8,37.7,1.0,-,-,71.7,277.6,3.5,730.7,"58,637","18,298","8,529","2,873",819,-,-,"1,598","4,993",133,"21,394",,
בועיינה-נוג'ידאת,0482,"54,371",17.9,"46,330",12.6,"22,816",17.9,"5,240",7.3,85,-25.3,"9,384",4.8,"4,304",6.2,"3,690",4.2,25, 	614 ,162,-27.2,19,-89.8," 	22,654 "," 	5,221 ","36,946",14.8,"8,147",6,-,426,-,-,-,-,"8,041",61.5,-,-,"6,260",165.9,-,-,"52,973",23.7,"45,715",15.9,"22,263",22.6,"6,795",12,-,-,"20,393",12.6,"14,277",16.1,"1,438",19.3,"6,430",43.7,"2,279",-3.4,77,-70.9,1281,27.9,"15,255",15.2,"7,258",115.7,"5,761",93,-,-,1497,292.7,615,615,"2,841",240.3,219.3,8.3,1.3,0.2,-,-,-,11.2,-,0.0,"7,345","6,770",413,52,66,-,-,-,44,-,-,238.0,218.8,7.6,1.2,0.2,-,-,-,10.2,-,0.0,"7,506","6,966",379,50,68,-,-,-,43,-,-,,
בוקעאתא,4001,"47,075",27.5,"38,207",16.6,"7,451",12.9,"1,392",27.8,"3,149",28.8,"19,326",23.1,"3,508",-3,"2,517",-30.4,25, 	991 ,63,-48.3,34,138.9," 	7,388 "," 	1,358 ","18,881",10.6,"9,669",26,-,-,-,-,-,-,"8,868",113.6,40,-91.4,"5,535",105.6,"1,000",-,"46,440",24.3,"38,176",14.8,"8,764",2.6,"1,949",49.5,"2,528",-18,"9,008",-1.5,"3,465",3.3,215,21.6,"17,985",15.4,594,15.7,166,66.7,1560,266.3,"8,863",18.4,"8,264",101.3,"7,769",130.9,-,-,495,-33.2,31,31,239,"4,377.7",159.4,8.3,7.5,-,-,-,-,8.0,"4,171.0",23.5,"5,876","4,781",491,174,-,-,-,-,114,145,171,"4,410.7",167.6,7.7,8.5,-,-,-,-,2.4,"4,201.0",23.5,"5,911","4,888",447,202,-,-,-,-,32,172,170,,
ביר אל-מכסור,0998,"44,734",3.3,"39,593",7.4,"16,905",19.6,"3,317",2.4,314,-74.1,"6,900",-8,"2,997",2.2,"2,817",3,41, 	180 ,62,0.0,93,128.7," 	16,843 "," 	3,224 ","32,693",11.3,"9,533",-0.3,506,628,385,104.7,-,-,"5,141",-19.9,-,-,"4,155",51.8,-,,"44,548",8.4,"38,991",6.2,"16,720",14.6,"4,694",1.6,-,-,"19,117",11,"11,630",13,825,0.2,"7,368",16.8,"1,912",-3.7,417,-4.1,745,-6.5,"9,432",-5.2,"5,557",26.4,"5,407",79.9,-,,150,-62.2,602,602,"-1,418",187.0,184.1,1.0,1.9,-,-,-,-,-,-,0.0,"5,707","5,570",59,78,-,-,-,-,-,-,-,186.1,183.4,1.0,1.7,-,-,-,-,-,-,0.0,"5,802","5,667",64,71,-,-,-,-,-,-,-,,
בית אל,3574,"54,997",-5.5,"47,141",2.4,"13,560",10.6,"3,663",-4,"2,269",-1.4,"17,075",4.9,"5,229",1.3,"4,820",1.4,91, 	409 ,"1,229",12.1,196,15.5," 	11,714 "," 	3,473 ","30,066",1,"9,338",-18.9,-,3248,-,-,-,-,"7,856",-35.3,122,-,"5,582",84.1,"1,945",-69.1,"58,282",10,"47,587",2.6,"18,089",12.6,"5,423",8.8,"1,314",-29.3,"13,782",11.6,"6,417",24.1,"1,428",13.5,"20,259",0.4,"2,031",12.2,252,6.4,355,-73.4,"10,908",4.2,"10,695",62.5,"9,160",53.2,-,-,1535,154.2,-446,-446,-1154,201.0,141.9,2.8,3.6,-,-,0.4,-,5.2,45.7,1.4,"6,042","5,653",167,145,-,-,8,-,10,10,49,183.9,147.9,2.8,4.5,-,-,0.5,-,4.5,22.3,1.4,"6,508","6,076",169,186,-,-,10,-,9,8,50,,
בית אריה,3652,"39,172",-15.2,"34,661",1.9,"10,562",-0.5,"1,504",-4.7,"2,839",4.3,"16,907",1,"5,586",4.2,"5,316",5.5,76, 	270 ,"2,609",-11.2,46,-17.7," 	7,271 "," 	1,458 ","17,754",2.7,"6,512",5.4,5,905,-,-,-,-,"4,511",-63,-,-,"2,542",-75.5,"1,800",34.2,"39,586",-14.1,"34,585",2.6,"13,350",3.9,"1,830",-9.7,"1,638",-0.7,"12,096",4.7,"5,403",6.7,538,1.4,"16,425",-2.2,"1,365",3.2,242,17.9,890,6.9,"3,567",19.3,"5,001",-59.6,"5,260",-47.8,-462,-145.5,203,-84.3,76,76,-1289,177.9,147.2,1.2,2.9,-,-,-,-,11.2,-,15.4,"5,820","5,385",79,117,-,-,-,-,62,-,177,175.3,151.5,1.1,2.9,-,-,-,-,8.1,-,11.7,"6,134","5,738",75,120,-,-,-,-,46,-,154,,
בית ג'ן,0480,"65,537",-3.8,"56,344",-2.3,"26,165",9.2,"3,813",17.3,564,-82.6,"11,245",-17.1,"6,277",4.2,"4,394",22,42," 	1,883 ",660,132.7,3,-," 	25,505 "," 	3,810 ","45,099",2.3,"11,849",-1.9,169,2563,100,-92.1,-,-,"9,193",-12,-,-,"6,336",10.4,116,-89,"64,569",-4.7,"56,282",-2.4,"25,982",6.5,"5,223",14.8,-,,"26,343",3.9,"16,010",6.4,997,7.3,"11,387",0.8,"3,714",-4.9,"2,447",-11.4,"1,600",-55.9,"10,791",0.8,"8,287",-18.3,"6,793",-14.6,-,,"1,494",17.4,62,62,"-39,137",271.1,208.4,15.5,4.8,0.2,4.1,-,3.1,1.9,32.5,0.6,"7,868","6,292",922,106,84,138,-,4,14,295,12,263.9,218.9,16.9,3.8,0.2,4.1,-,3.1,11.2,5.5,0.3,"8,348","6,817",1031,88,86,141,-,4,119,51,9,,
בית דגן,0466,"42,814",15.1,"31,569",-6,"5,722",30,"2,765",6.7,125,-95,"21,130",-13.9,"16,925",-3,"8,034",2.1,87," 	8,891 ",841,-32.1,159,68.2," 	4,704 "," 	2,605 ","10,439",15.5,"2,852",9.2,5,37,-,-,-,-,"11,245",213.1,-,-,4227,..,-,-,"43,785",16.2,"31,682",-2.1,"8,614",12.4,"4,107",9.3,25,-98.6,"11,384",8.9,"3,253",13.5,1086,9.5,"10,189",-13.4,796,-16.6,195,-22.6,205,-36.8,"8,913",3.6,"12,103",127,"11,729",156.7,-,-,374,-51,-113,-113,-705,565.4,262.4,33.6,2.1,4.8,-,-,22.0,121.5,73.1,46.0,"18,892","8,868","3,296",208,"3,218",-,-,462,779,13,"2,048",557.9,262.9,34.0,1.2,4.8,-,-,28.5,115.5,73.1,37.9,"18,116","9,165","3,448",121,"2,088",-,-,567,763,13,"1,951",,
"בני עי""ש",1066,"32,283",7.2,"29,781",3,"4,417",12.3,"4,556",13.3,"2,298",-5.6,"12,260",-0.3,"5,225",4.9,"4,950",5.5,81, 	275 ,597,4.5,141,6.7," 	3,708 "," 	4,529 ","17,521",5.5,"8,408",-2.3,7,167,400,-21.3,-,-,"2,502",109.5,-,-,925,13.6,-,-,"31,442",-2.3,"29,849",-2.3,"7,100",4.6,"6,396",11.2,"1,709",-31.4,"9,734",-0.2,"2,619",5.7,"1,601",3,"9,983",-8.1,818,-3,154,-2.3,443,-24.3,"8,717",4.4,"1,593",-2.5,"1,574",6.4,-,-,19,-87.6,-68,-68,"-3,169",362.7,189.0,3.4,-,-,-,-,-,-,160.0,10.4,"6,638","6,166",303,-,-,-,-,-,-,7,162,212.1,188.6,3.2,-,-,-,-,-,-,0.2,20.3,"6,846","6,359",313,-,-,-,-,-,-,7,167,,
בנימינה-גבעת עדה*,9800,"82,509",-10.5,"72,032",4,"14,084",6.5,"4,736",-0.5,"9,623",2.7,"51,173",3,"25,175",7.5,"18,629",2.4,93," 	6,546 ","3,263",-23.4,146,24.9," 	10,616 "," 	4,590 ","20,859",6.7,"4,842",-10.5,-,335,-,-,-,-,"10,477",-54.4,945,10.5,"2,753",-49.7,-,,"81,370",-12.5,"71,993",-1.5,"20,593",-1,"6,571",-0.8,"4,852",13.8,"21,764",-0.2,"7,816",8.2,"1,057",3.7,"28,525",-1,"3,857",5.5,843,10,114,-12.4,"16,890",-5.6,"9,377",-53,"7,667",-20.1,-,,"1,710",-68.3,39,39,"-23,624","18,219.7",488.2,30.7,34.0,0.7,-,-,-,56.3,"17,602.0",7.9,"25,109","19,814","2,470","1,394",450,-,-,-,296,588,97,"18,240.7",504.7,30.6,34.3,0.7,-,-,-,59.2,"17,606.0",5.3,"26,586","21,128","2,561","1,436",464,-,-,-,323,607,67,,
"בסמ""ה",1326,"36,177",12.5,"33,314",11,"12,692",26.7,"2,268",40.2,-,-,"6,835",-2,"3,641",-0.2,"3,399",3.6,58, 	242 ,133,101.3,-,-," 	12,559 "," 	2,268 ","26,479",14.9,"10,774",1.1,-,490,387,26.9,-,-,"2,863",34.3,-,-,"1,472",-4.6,-,-,"36,928",15.7,"33,272",10.9,"15,529",19.2,"2,903",34.9,-,-,"11,555",8.5,"7,031",6.2,934,23.7,"9,080",16.5,"2,248",-13.8,273,-10.8,1474,136.6,"8,642",7.7,"3,656",91.5,"2,806",55.9,-,-,850,..,42,42,"-3,901",196.4,190.8,3.6,2.1,-,-,-,-,-,-,0.0,"6,428","6,133",213,82,-,-,-,-,-,-,-,202.1,195.2,5.0,1.8,-,-,-,-,-,-,0.0,"6,853","6,472",306,75,-,-,-,-,-,-,-,,
בסמת טבעון,0944,"45,943",46.7,"39,456",37.5,"13,833",8.5,"2,552",12.7,337,-5.5,"8,169",50.6,"4,011",36.7,"3,132",22,50, 	879 ,-,-,-,-," 	6,951 "," 	2,552 ","31,287",34.4,"9,633",19.4,-,406,"4,684",-,-,-,"6,487",148.6,-,-,"3,307",26.7,"3,180",-,"47,086",29.8,"39,396",18.8,"15,698",8.3,"3,767",12.3,-,-,"8,746",4,"3,365",4.4,727,11.2,"11,513",9.6,"1,889",-18.7,"1,153",-28.3,"5,209",..,"10,886",17.3,"7,690",146.5,"4,461",43," 	3,180 ",-, 	49 ,-,60,60,"-5,371",177.0,167.4,5.8,2.1,-,-,-,-,1.7,-,0.0,"5,602","5,098",341,84,-,-,-,-,79,-,-,179.3,169.4,6.1,2.1,-,-,-,-,1.7,-,0.0,"5,875","5,340",369,85,-,-,-,-,81,-,-,,
בענה,0483,"31,257",2.3,"28,401",7.5,"5,406",6.9,"3,553",14.9,504,-51.7,"10,306",12.9,"5,342",0.2,"3,126",-15.8,9," 	2,216 ",-,,-,," 	5,406 "," 	3,553 ","18,095",4.6,"8,413",2.8,-,-,200,-1.6,-,-,"2,856",-30.9,-,-,"2,792",-1.6,-,-,"29,868",4.5,"27,240",8,"7,091",-3.7,"4,889",20,-,-,"10,042",0.6,"3,767",0.8,498,42.4,"5,088",1.3,"1,532",-3.8,124,-20.8,1049,83,"9,405",19.1,"2,628",-21.8,"1,720",-38.6,-,-,908,62.1,"1,161","1,161","-9,834","1,115.9",172.7,16.5,4.9,0.4,-,-,-,21.6,870.3,29.5,"7,051","5,177",972,182,172,-,-,-,138,12,398,"1,174.3",220.4,26.4,5.4,0.4,-,-,-,16.6,870.3,34.8,"9,475","6,813","1,604",211,177,-,-,-,109,13,547,,
גבעת זאב,3730,"84,886",14.1,"72,451",4.9,"16,008",13.6,"4,358",17,"5,415",-1.9,"38,879",4.5,"19,333",0.3,"16,162",5.9,66," 	3,171 ","3,434",10.3,154,2.4," 	11,226 "," 	4,204 ","33,572",5.4,"14,660",-2.8,1015,125,325,-63.9,-,-,"12,435",133.7,-,-,"6,143",..,-,,"82,606",13.7,"72,435",5.9,"21,630",13.9,"6,512",19.9,"4,244",5.9,"23,184",8.4,"8,429",11,"1,616",5.9,"28,320",13.8,"2,223",-12.1,488,-2.6,"3,934",-43.8,"14,286",18.1,"10,171",138,"9,065",190.8,-,,1106,70.6,16,16,"-4,131",646.0,423.1,12.4,-,-,-,3.5,-,6.8,11.0,189.2,"21,841","17,104","1,490",-,-,-,397,-,44,2,"2,804",646.7,446.0,12.0,-,-,-,3.3,-,6.8,11.0,167.7,"23,118","18,577","1,489",-,-,-,395,-,45,2,"2,610",,
ג'דיידה-מכר,1292,"92,714",8.3,"81,648",11.8,"31,211",10.5,"10,203",13.7,460,-42.1,"22,050",10,"9,640",-2.9,..,..,..,..,760,11.3,7,244.3," 	30,451 "," 	10,196 ","59,598",12.5,"15,009",0.5,598,2586,-,-,-,-,"11,066",-12.3,-,,"6,388",-33,-,-,"92,333",9.3,"81,528",12.1,"32,818",16.2,"14,116",11.2,-,-,"37,064",7,"22,296",11.1,"3,310",12.5,"9,333",1.1,"2,750",-4.4,432,12.7,"5,560",153.7,"26,389",12.8,"10,805",-8.1,"7,385",-29.2,-,-,"3,420",156.8,120,120,"-1,620","8,066.7",525.4,20.1,7.8,0.3,-,-,-,18.9,"7,493.9",0.3,"17,622","15,763","1,182",311,127,-,-,-,96,125,18,"8,008.2",533.2,22.6,7.8,0.3,-,-,-,13.6,"7,430.3",0.3,"18,538","16,493","1,375",320,131,-,-,-,72,128,19,,
